Gene,Num_seqs,Mouse_presence,Human_presence,Num_codons_hum,Length_seq
ENSG00000161896,70,1,1,410,2406
ENSG00000161904,69,1,1,503,3423
ENSG00000161905,47,1,1,662,4398
ENSG00000161911,70,1,1,311,1830
ENSG00000161914,57,1,1,615,3324
ENSG00000161920,59,1,1,117,798
ENSG00000161921,60,1,1,273,3336
ENSG00000161929,67,1,1,145,1194
ENSG00000161940,71,1,1,479,3801
ENSG00000161944,61,1,1,311,1554
ENSG00000161955,44,1,1,250,966
ENSG00000161958,66,1,1,225,801
ENSG00000161970,49,1,1,145,453
ENSG00000161973,71,1,1,316,1368
ENSG00000161980,62,1,1,108,756
ENSG00000161981,64,1,1,132,2562
ENSG00000161992,59,1,1,571,4083
ENSG00000161996,63,1,1,1748,11598
ENSG00000161999,62,1,1,285,2790
ENSG00000162004,58,1,1,438,4998
ENSG00000162006,60,1,1,752,12630
ENSG00000162009,55,1,1,364,1803
ENSG00000162032,63,1,1,355,2865
ENSG00000162039,70,1,1,471,2448
ENSG00000162040,60,1,1,342,1815
ENSG00000162062,64,1,1,433,2277
ENSG00000162063,68,1,1,786,3984
ENSG00000162068,61,1,1,580,3231
ENSG00000162069,66,1,1,508,3771
ENSG00000162073,67,1,1,273,933
ENSG00000162076,52,1,1,140,2622
ENSG00000162104,71,1,1,1353,4974
ENSG00000162105,62,1,1,1261,8949
ENSG00000162129,67,1,1,707,3843
ENSG00000162139,69,1,1,461,3099
ENSG00000162144,69,1,1,263,1965
ENSG00000162148,68,1,1,425,2439
ENSG00000162174,65,1,1,308,2052
ENSG00000162188,63,1,1,75,273
ENSG00000162191,70,1,1,312,2379
ENSG00000162222,66,1,1,171,1767
ENSG00000162227,65,1,1,622,3432
ENSG00000162231,69,1,1,619,2883
ENSG00000162236,66,1,1,355,2403
ENSG00000162241,68,1,1,288,2967
ENSG00000162267,69,1,1,890,6030
ENSG00000162298,69,1,1,617,3438
ENSG00000162300,69,1,1,310,1398
ENSG00000162302,61,1,1,772,4428
ENSG00000162337,63,1,1,1615,10293
ENSG00000162341,66,1,1,752,4746
ENSG00000162344,60,1,1,216,1275
ENSG00000162366,64,1,1,114,2205
ENSG00000162367,63,1,1,331,2130
ENSG00000162368,63,1,1,228,1629
ENSG00000162373,67,1,1,421,1680
ENSG00000162374,70,1,1,402,1836
ENSG00000162377,66,1,1,231,933
ENSG00000162378,71,1,1,744,3654
ENSG00000162383,70,1,1,619,3390
ENSG00000162384,63,1,1,160,1311
ENSG00000162385,57,1,1,146,1041
ENSG00000162390,68,1,1,607,3516
ENSG00000162391,61,1,1,585,2466
ENSG00000162396,54,1,1,475,2490
ENSG00000162398,70,1,1,418,3174
ENSG00000162399,68,1,1,320,1599
ENSG00000162402,72,1,1,2620,11154
ENSG00000162408,69,1,1,702,4710
ENSG00000162409,72,1,1,552,3129
ENSG00000162413,66,1,1,597,2256
ENSG00000162415,67,1,1,1185,6021
ENSG00000162419,69,1,1,573,2574
ENSG00000162426,67,1,1,782,4245
ENSG00000162430,60,1,1,590,4662
ENSG00000162433,59,1,1,223,1815
ENSG00000162434,71,1,1,1154,3825
ENSG00000162437,70,1,1,678,3147
ENSG00000162438,64,1,1,268,2208
ENSG00000162441,63,1,1,190,1317
ENSG00000162444,48,1,1,134,1125
ENSG00000162456,58,1,1,124,537
ENSG00000162458,66,1,1,374,3135
ENSG00000162460,64,1,1,343,1848
ENSG00000162461,65,1,1,304,1212
ENSG00000162490,64,1,1,349,1674
ENSG00000162493,65,1,1,238,2544
ENSG00000162494,62,1,1,294,2394
ENSG00000162496,69,1,1,302,1407
ENSG00000162510,67,1,1,496,4758
ENSG00000162511,69,1,1,262,1560
ENSG00000162512,64,1,1,442,5628
ENSG00000162517,61,1,1,284,1407
ENSG00000162520,65,1,1,482,2922
ENSG00000162522,64,1,1,1094,4800
ENSG00000162526,69,1,1,268,810
ENSG00000162542,70,1,1,634,2634
ENSG00000162543,45,1,1,280,963
ENSG00000162545,51,1,1,78,345
ENSG00000162551,69,1,1,524,2076
ENSG00000162552,62,1,1,351,2568
ENSG00000162571,61,1,1,673,7956
ENSG00000162576,57,1,1,450,3270
ENSG00000162591,64,1,1,1541,15873
ENSG00000162592,59,1,1,656,4821
ENSG00000162594,66,1,1,629,3234
ENSG00000162598,64,1,1,546,2208
ENSG00000162599,70,1,1,554,3204
ENSG00000162600,71,1,1,524,2406
ENSG00000162601,71,1,1,828,3045
ENSG00000162604,66,1,1,207,2091
ENSG00000162607,69,1,1,785,2793
ENSG00000162613,70,1,1,644,3630
ENSG00000162614,70,1,1,675,2865
ENSG00000162616,66,1,1,337,1095
ENSG00000162618,70,1,1,690,3612
ENSG00000162620,67,1,1,624,3534
ENSG00000162623,69,1,1,259,1083
ENSG00000162624,70,1,1,356,1914
ENSG00000162627,64,1,1,451,2049
ENSG00000162630,68,1,1,422,1464
ENSG00000162631,71,1,1,539,2619
ENSG00000162636,68,1,1,360,1746
ENSG00000162639,68,1,1,393,3447
ENSG00000162642,53,1,1,182,633
ENSG00000162643,71,1,1,891,4782
ENSG00000162650,68,1,1,722,3360
ENSG00000162664,71,1,1,582,3201
ENSG00000162669,66,1,1,1435,6240
ENSG00000162670,72,1,1,766,2784
ENSG00000162676,65,1,1,422,2553
ENSG00000162687,70,1,1,1135,5220
ENSG00000162688,70,1,1,1532,5439
ENSG00000162692,68,1,1,739,4722
ENSG00000162694,70,1,1,330,1128
ENSG00000162695,71,1,1,376,1881
ENSG00000162702,50,1,1,895,3567
ENSG00000162704,62,1,1,154,837
ENSG00000162706,70,1,1,432,2460
ENSG00000162711,63,1,1,1036,5187
ENSG00000162714,66,1,1,587,4359
ENSG00000162722,64,1,1,486,2196
ENSG00000162723,62,1,1,289,1680
ENSG00000162728,59,1,1,393,2355
ENSG00000162729,62,1,1,613,3192
ENSG00000162733,71,1,1,855,4257
ENSG00000162734,65,1,1,151,900
ENSG00000162735,59,1,1,299,1131
ENSG00000162736,70,1,1,709,3210
ENSG00000162738,68,1,1,521,4722
ENSG00000162739,56,1,1,332,2229
ENSG00000162745,69,1,1,751,3354
ENSG00000162746,65,1,1,426,2886
ENSG00000162755,67,1,1,349,2721
ENSG00000162757,56,1,1,269,840
ENSG00000162761,68,1,1,382,1470
ENSG00000162763,67,1,1,313,1206
ENSG00000162769,69,1,1,555,2481
ENSG00000162771,35,1,1,594,2325
ENSG00000162772,71,1,1,181,906
ENSG00000162775,67,1,1,977,3546
ENSG00000162777,68,1,1,471,2013
ENSG00000162779,68,1,1,1012,6750
ENSG00000162782,71,1,1,1035,3954
ENSG00000162783,46,1,1,327,1488
ENSG00000162804,66,1,1,1413,10614
ENSG00000162813,69,1,1,308,2463
ENSG00000162814,67,1,1,361,1596
ENSG00000162817,59,1,1,142,1164
ENSG00000162819,72,1,1,411,1446
ENSG00000162836,69,1,1,428,2214
ENSG00000162843,69,1,1,1081,4728
ENSG00000162849,71,1,1,2108,11070
ENSG00000162851,65,1,1,396,1695
ENSG00000162852,71,1,1,725,3780
ENSG00000162869,71,1,1,780,4833
ENSG00000162873,70,1,1,350,1203
ENSG00000162877,67,1,1,502,2058
ENSG00000162878,68,1,1,493,3660
ENSG00000162882,67,1,1,286,1605
ENSG00000162885,68,1,1,500,2958
ENSG00000162889,69,1,1,400,4260
ENSG00000162891,67,1,1,176,645
ENSG00000162892,66,1,1,207,1590
ENSG00000162894,61,1,1,390,3213
ENSG00000162896,70,1,1,764,3540
ENSG00000162897,60,1,1,577,3564
ENSG00000162909,68,1,1,700,4527
ENSG00000162910,60,1,1,164,1059
ENSG00000162923,72,1,1,661,3894
ENSG00000162924,69,1,1,619,2460
ENSG00000162927,71,1,1,529,2370
ENSG00000162928,66,1,1,403,1860
ENSG00000162929,68,1,1,718,2916
ENSG00000162931,59,1,1,477,2025
ENSG00000162944,72,1,1,501,2673
ENSG00000162946,63,1,1,755,7815
ENSG00000162949,63,1,1,669,3201
ENSG00000162951,54,1,1,522,1809
ENSG00000162959,67,1,1,297,1722
ENSG00000162961,64,1,1,99,774
ENSG00000162971,69,1,1,315,1311
ENSG00000162972,66,1,1,291,1215
ENSG00000162975,59,1,1,494,1965
ENSG00000162976,67,1,1,202,1401
ENSG00000162980,67,1,1,179,720
ENSG00000162981,58,1,1,292,2673
ENSG00000162989,67,1,1,501,1605
ENSG00000162992,61,1,1,356,1125
ENSG00000162994,72,1,1,586,2577
ENSG00000162998,69,1,1,325,1290
ENSG00000162999,71,1,1,217,849
ENSG00000163001,66,1,1,367,1692
ENSG00000163006,69,1,1,665,3159
ENSG00000163012,71,1,1,633,2676
ENSG00000163013,70,1,1,875,5370
ENSG00000163017,52,1,1,376,1128
ENSG00000163026,66,1,1,721,3636
ENSG00000163029,69,1,1,1091,4347
ENSG00000163032,68,1,1,191,867
ENSG00000163050,69,1,1,647,2898
ENSG00000163053,68,1,1,510,1962
ENSG00000163064,55,1,1,392,2721
ENSG00000163069,68,1,1,318,1770
ENSG00000163071,69,1,1,538,4125
ENSG00000163072,72,1,1,563,3177
ENSG00000163075,67,1,1,840,3576
ENSG00000163082,69,1,1,399,1698
ENSG00000163083,62,1,1,407,3993
ENSG00000163092,70,1,1,3549,13971
ENSG00000163093,60,1,1,341,1305
ENSG00000163104,71,1,1,1028,4530
ENSG00000163106,68,1,1,199,696
ENSG00000163110,68,1,1,625,2961
ENSG00000163114,38,1,1,388,1344
ENSG00000163116,53,1,1,459,3348
ENSG00000163121,56,1,1,262,2304
ENSG00000163125,69,1,1,1461,6030
ENSG00000163131,69,1,1,331,2007
ENSG00000163132,58,1,1,303,1380
ENSG00000163138,68,1,1,248,1599
ENSG00000163141,67,1,1,357,2073
ENSG00000163145,70,1,1,296,1296
ENSG00000163154,65,1,1,184,633
ENSG00000163155,64,1,1,227,777
ENSG00000163156,69,1,1,230,1161
ENSG00000163157,71,1,1,345,1725
ENSG00000163159,66,1,1,375,2139
ENSG00000163161,70,1,1,782,3264
ENSG00000163162,68,1,1,400,1854
ENSG00000163166,71,1,1,819,4866
ENSG00000163170,63,1,1,107,1065
ENSG00000163171,68,1,1,254,783
ENSG00000163191,53,1,1,105,549
ENSG00000163207,39,1,1,585,5916
ENSG00000163209,31,1,1,169,1239
ENSG00000163214,70,1,1,1386,5376
ENSG00000163217,70,1,1,424,1410
ENSG00000163218,56,1,1,373,1572
ENSG00000163219,71,1,1,646,3441
ENSG00000163220,63,1,1,114,951
ENSG00000163235,70,1,1,166,2733
ENSG00000163249,67,1,1,359,1638
ENSG00000163251,54,1,1,585,1932
ENSG00000163254,61,1,1,174,705
ENSG00000163273,62,1,1,126,990
ENSG00000163281,70,1,1,276,1176
ENSG00000163285,71,1,1,465,1599
ENSG00000163288,69,1,1,474,2469
ENSG00000163291,68,1,1,311,1503
ENSG00000163293,70,1,1,410,1806
ENSG00000163297,72,1,1,489,2985
ENSG00000163312,70,1,1,1101,5739
ENSG00000163319,55,1,1,142,540
ENSG00000163320,45,1,1,167,531
ENSG00000163322,67,1,1,409,1632
ENSG00000163328,70,1,1,870,3306
ENSG00000163331,70,1,1,107,1911
ENSG00000163344,71,1,1,192,840
ENSG00000163346,66,1,1,731,3717
ENSG00000163347,69,1,1,211,735
ENSG00000163348,61,1,1,406,1404
ENSG00000163349,71,1,1,1210,6600
ENSG00000163352,38,1,1,61,198
ENSG00000163354,61,1,1,773,4149
ENSG00000163357,68,1,1,706,5595
ENSG00000163359,68,1,1,3177,16134
ENSG00000163362,66,1,1,578,3666
ENSG00000163376,71,1,1,601,2271
ENSG00000163377,68,1,1,140,1353
ENSG00000163378,70,1,1,527,2328
ENSG00000163380,69,1,1,560,2049
ENSG00000163382,65,1,1,288,2034
ENSG00000163389,70,1,1,392,2109
ENSG00000163393,71,1,1,547,2211
ENSG00000163394,69,1,1,428,2028
ENSG00000163395,51,1,1,3708,20790
ENSG00000163399,69,1,1,1023,5358
ENSG00000163406,67,1,1,729,2799
ENSG00000163412,65,1,1,224,2196
ENSG00000163421,64,1,1,129,1005
ENSG00000163428,68,1,1,371,2634
ENSG00000163430,70,1,1,308,2832
ENSG00000163431,67,1,1,600,3405
ENSG00000163435,68,1,1,371,3396
ENSG00000163440,69,1,1,241,1005
ENSG00000163444,56,1,1,376,1584
ENSG00000163449,64,1,1,297,1155
ENSG00000163453,64,1,1,282,2154
ENSG00000163462,67,1,1,759,4233
ENSG00000163463,66,1,1,162,930
ENSG00000163466,68,1,1,300,3213
ENSG00000163467,59,1,1,125,897
ENSG00000163468,66,1,1,545,2409
ENSG00000163472,66,1,1,394,1365
ENSG00000163479,67,1,1,183,1569
ENSG00000163481,70,1,1,459,1806
ENSG00000163482,72,1,1,1315,4557
ENSG00000163485,67,1,1,326,1497
ENSG00000163491,65,1,1,712,4614
ENSG00000163492,70,1,1,652,8277
ENSG00000163497,56,1,1,238,2427
ENSG00000163499,61,1,1,197,1281
ENSG00000163501,69,1,1,411,2076
ENSG00000163507,69,1,1,905,3201
ENSG00000163508,63,1,1,705,2694
ENSG00000163512,64,1,1,392,1566
ENSG00000163513,67,1,1,592,2823
ENSG00000163516,67,1,1,726,3330
ENSG00000163517,68,1,1,347,2349
ENSG00000163519,70,1,1,186,951
ENSG00000163520,68,1,1,1231,5979
ENSG00000163521,71,1,1,654,2409
ENSG00000163527,71,1,1,826,3243
ENSG00000163530,42,1,1,298,2094
ENSG00000163531,69,1,1,1240,8610
ENSG00000163534,53,1,1,429,3561
ENSG00000163536,69,1,1,410,1512
ENSG00000163539,66,1,1,1293,7926
ENSG00000163541,71,1,1,346,2781
ENSG00000163545,67,1,1,672,3138
ENSG00000163554,71,1,1,2419,10365
ENSG00000163558,65,1,1,596,4407
ENSG00000163568,38,1,1,343,1233
ENSG00000163576,67,1,1,833,3675
ENSG00000163577,64,1,1,153,1299
ENSG00000163581,67,1,1,524,2217
ENSG00000163584,51,1,1,122,927
ENSG00000163586,66,1,1,127,564
ENSG00000163590,67,1,1,360,1254
ENSG00000163596,69,1,1,482,2358
ENSG00000163599,68,1,1,223,1137
ENSG00000163600,67,1,1,199,999
ENSG00000163602,65,1,1,218,1989
ENSG00000163605,65,1,1,417,2079
ENSG00000163607,71,1,1,284,2175
ENSG00000163608,69,1,1,567,2721
ENSG00000163611,70,1,1,855,3813
ENSG00000163617,71,1,1,936,4608
ENSG00000163618,68,1,1,1353,5574
ENSG00000163623,62,1,1,367,1335
ENSG00000163624,71,1,1,461,2166
ENSG00000163625,69,1,1,3526,13098
ENSG00000163626,69,1,1,334,1848
ENSG00000163629,72,1,1,2490,10344
ENSG00000163630,71,1,1,285,1551
ENSG00000163631,67,1,1,609,2697
ENSG00000163634,59,1,1,204,1476
ENSG00000163636,70,1,1,442,2589
ENSG00000163637,71,1,1,844,3012
ENSG00000163638,71,1,1,1935,8316
ENSG00000163644,68,1,1,372,1254
ENSG00000163645,63,1,1,663,4530
ENSG00000163646,63,1,1,245,945
ENSG00000163655,67,1,1,693,4224
ENSG00000163659,69,1,1,657,2886
ENSG00000163660,69,1,1,526,1812
ENSG00000163661,67,1,1,381,2823
ENSG00000163666,67,1,1,185,687
ENSG00000163673,68,1,1,648,3462
ENSG00000163681,71,1,1,828,2985
ENSG00000163683,62,1,1,99,765
ENSG00000163684,56,1,1,124,528
ENSG00000163686,72,1,1,337,1164
ENSG00000163687,72,1,1,305,1287
ENSG00000163689,70,1,1,563,3585
ENSG00000163694,70,1,1,593,2946
ENSG00000163697,70,1,1,759,2916
ENSG00000163701,65,1,1,667,5103
ENSG00000163702,66,1,1,791,3810
ENSG00000163703,63,1,1,422,3045
ENSG00000163704,64,1,1,981,4113
ENSG00000163705,65,1,1,177,681
ENSG00000163710,70,1,1,415,2805
ENSG00000163714,67,1,1,1029,3498
ENSG00000163719,67,1,1,650,3825
ENSG00000163728,68,1,1,770,2601
ENSG00000163736,47,1,1,128,564
ENSG00000163738,67,1,1,347,1464
ENSG00000163743,71,1,1,261,933
ENSG00000163749,70,1,1,1113,4929
ENSG00000163751,67,1,1,417,1506
ENSG00000163754,67,1,1,350,2598
ENSG00000163755,69,1,1,1004,4113
ENSG00000163781,68,1,1,1522,5979
ENSG00000163785,69,1,1,610,4074
ENSG00000163788,69,1,1,765,3093
ENSG00000163792,67,1,1,214,1188
ENSG00000163793,61,1,1,189,1143
ENSG00000163794,48,1,1,124,441
ENSG00000163795,67,1,1,541,2379
ENSG00000163798,65,1,1,796,3531
ENSG00000163803,72,1,1,1458,15759
ENSG00000163806,61,1,1,313,1338
ENSG00000163807,62,1,1,154,888
ENSG00000163808,72,1,1,1388,6279
ENSG00000163810,33,1,1,684,2772
ENSG00000163811,71,1,1,677,3405
ENSG00000163812,70,1,1,327,1947
ENSG00000163814,71,1,1,836,3720
ENSG00000163815,62,1,1,202,1146
ENSG00000163818,64,1,1,299,1242
ENSG00000163820,66,1,1,1478,6741
ENSG00000163825,60,1,1,232,6213
ENSG00000163827,67,1,1,371,1170
ENSG00000163832,72,1,1,266,1407
ENSG00000163833,68,1,1,709,2577
ENSG00000163840,63,1,1,740,3489
ENSG00000163848,67,1,1,794,2898
ENSG00000163864,67,1,1,252,1431
ENSG00000163866,52,1,1,92,384
ENSG00000163870,68,1,1,373,2679
ENSG00000163872,70,1,1,1422,5934
ENSG00000163873,70,1,1,919,5853
ENSG00000163874,68,1,1,599,2088
ENSG00000163875,69,1,1,201,1977
ENSG00000163877,61,1,1,396,1758
ENSG00000163879,69,1,1,280,1275
ENSG00000163882,65,1,1,175,981
ENSG00000163884,66,1,1,416,1791
ENSG00000163885,67,1,1,611,4695
ENSG00000163888,52,1,1,79,243
ENSG00000163898,70,1,1,451,2292
ENSG00000163900,68,1,1,264,1134
ENSG00000163902,64,1,1,607,3450
ENSG00000163904,60,1,1,589,3030
ENSG00000163909,67,1,1,328,1299
ENSG00000163913,70,1,1,1292,6684
ENSG00000163914,69,1,1,348,1164
ENSG00000163918,65,1,1,363,1719
ENSG00000163923,30,1,1,51,153
ENSG00000163930,68,1,1,729,2949
ENSG00000163931,67,1,1,631,2865
ENSG00000163932,70,1,1,676,3744
ENSG00000163935,69,1,1,866,3219
ENSG00000163938,69,1,1,549,2193
ENSG00000163939,71,1,1,1582,6912
ENSG00000163945,66,1,1,709,4698
ENSG00000163946,72,1,1,1512,7638
ENSG00000163947,70,1,1,558,3324
ENSG00000163950,61,1,1,270,2172
ENSG00000163956,66,1,1,357,2175
ENSG00000163958,64,1,1,309,3084
ENSG00000163959,71,1,1,340,1464
ENSG00000163960,67,1,1,489,2142
ENSG00000163961,59,1,1,571,2238
ENSG00000163964,67,1,1,276,4431
ENSG00000163975,69,1,1,738,4788
ENSG00000163982,67,1,1,612,3048
ENSG00000163995,67,1,1,645,6576
ENSG00000164002,55,1,1,373,1512
ENSG00000164007,66,1,1,224,1341
ENSG00000164008,62,1,1,199,2520
ENSG00000164010,63,1,1,475,2562
ENSG00000164011,62,1,1,315,2082
ENSG00000164022,62,1,1,336,1902
ENSG00000164023,71,1,1,365,1140
ENSG00000164024,64,1,1,386,1326
ENSG00000164031,68,1,1,379,2046
ENSG00000164032,36,1,1,128,450
ENSG00000164035,63,1,1,261,2211
ENSG00000164037,67,1,1,515,3360
ENSG00000164038,68,1,1,537,2256
ENSG00000164039,68,1,1,245,960
ENSG00000164040,61,1,1,247,1146
ENSG00000164045,70,1,1,524,2775
ENSG00000164047,57,1,1,173,1023
ENSG00000164050,68,1,1,2135,8325
ENSG00000164051,69,1,1,411,1716
ENSG00000164053,71,1,1,791,3435
ENSG00000164054,61,1,1,240,1179
ENSG00000164056,64,1,1,319,1317
ENSG00000164061,67,1,1,3926,17787
ENSG00000164062,70,1,1,732,2832
ENSG00000164066,69,1,1,942,3987
ENSG00000164068,66,1,1,1314,5193
ENSG00000164070,68,1,1,839,5610
ENSG00000164073,67,1,1,518,2232
ENSG00000164074,67,1,1,464,1755
ENSG00000164076,68,1,1,501,2613
ENSG00000164077,70,1,1,652,2415
ENSG00000164078,70,1,1,1400,5943
ENSG00000164080,71,1,1,1467,5367
ENSG00000164081,68,1,1,313,1401
ENSG00000164082,67,1,1,872,3972
ENSG00000164086,67,1,1,419,2286
ENSG00000164087,70,1,1,407,2337
ENSG00000164088,69,1,1,247,3348
ENSG00000164089,70,1,1,499,2871
ENSG00000164091,65,1,1,313,2163
ENSG00000164093,71,1,1,324,2727
ENSG00000164096,43,1,1,199,900
ENSG00000164099,69,1,1,875,3912
ENSG00000164100,69,1,1,873,2889
ENSG00000164104,44,1,1,209,1692
ENSG00000164105,68,1,1,220,966
ENSG00000164106,67,1,1,98,627
ENSG00000164107,58,1,1,217,1878
ENSG00000164109,52,1,1,205,1254
ENSG00000164111,68,1,1,320,1533
ENSG00000164113,69,1,1,576,2133
ENSG00000164114,70,1,1,647,3201
ENSG00000164116,71,1,1,690,2655
ENSG00000164117,71,1,1,319,1410
ENSG00000164118,69,1,1,399,2340
ENSG00000164120,69,1,1,266,1008
ENSG00000164122,72,1,1,329,1530
ENSG00000164123,68,1,1,186,2844
ENSG00000164124,69,1,1,345,1347
ENSG00000164125,68,1,1,527,2223
ENSG00000164128,69,1,1,384,1248
ENSG00000164129,55,1,1,445,2370
ENSG00000164134,68,1,1,866,3537
ENSG00000164136,69,1,1,162,852
ENSG00000164142,71,1,1,1040,4500
ENSG00000164151,67,1,1,2266,9666
ENSG00000164161,72,1,1,700,2571
ENSG00000164162,61,1,1,185,588
ENSG00000164163,67,1,1,599,2286
ENSG00000164164,71,1,1,1049,4404
ENSG00000164167,59,1,1,80,615
ENSG00000164168,61,1,1,438,2964
ENSG00000164169,70,1,1,845,3537
ENSG00000164171,70,1,1,1181,4470
ENSG00000164172,53,1,1,188,837
ENSG00000164175,70,1,1,530,3105
ENSG00000164176,72,1,1,480,2064
ENSG00000164180,60,1,1,502,2814
ENSG00000164181,71,1,1,281,945
ENSG00000164182,65,1,1,169,1113
ENSG00000164185,24,1,1,364,1383
ENSG00000164187,72,1,1,695,2430
ENSG00000164188,60,1,1,490,2097
ENSG00000164190,71,1,1,2804,9450
ENSG00000164197,68,1,1,592,2964
ENSG00000164199,60,1,1,6306,21729
ENSG00000164209,67,1,1,418,1752
ENSG00000164211,68,1,1,205,1908
ENSG00000164219,70,1,1,377,1740
ENSG00000164220,67,1,1,374,1287
ENSG00000164221,69,1,1,529,2649
ENSG00000164236,62,1,1,494,3099
ENSG00000164237,67,1,1,245,1134
ENSG00000164241,67,1,1,138,924
ENSG00000164244,69,1,1,462,2085
ENSG00000164251,68,1,1,397,1821
ENSG00000164253,71,1,1,459,2748
ENSG00000164258,67,1,1,175,927
ENSG00000164265,66,1,1,93,828
ENSG00000164266,62,1,1,79,294
ENSG00000164270,71,1,1,428,2310
ENSG00000164283,69,1,1,184,1035
ENSG00000164284,60,1,1,225,1179
ENSG00000164287,55,1,1,519,2310
ENSG00000164291,70,1,1,536,2376
ENSG00000164292,70,1,1,611,3234
ENSG00000164294,67,1,1,209,690
ENSG00000164299,37,1,1,430,1884
ENSG00000164300,71,1,1,461,2424
ENSG00000164303,71,1,1,440,1980
ENSG00000164304,68,1,1,839,5706
ENSG00000164305,52,1,1,277,1308
ENSG00000164306,70,1,1,560,2625
ENSG00000164307,71,1,1,948,3918
ENSG00000164309,64,1,1,4069,32541
ENSG00000164318,72,1,1,1017,4752
ENSG00000164323,68,1,1,532,2442
ENSG00000164325,70,1,1,243,825
ENSG00000164326,66,1,1,116,411
ENSG00000164327,72,1,1,1732,6747
ENSG00000164329,70,1,1,484,2037
ENSG00000164330,63,1,1,591,2424
ENSG00000164331,69,1,1,313,1239
ENSG00000164332,67,1,1,318,1440
ENSG00000164334,67,1,1,329,1809
ENSG00000164338,69,1,1,518,1983
ENSG00000164342,68,1,1,904,3090
ENSG00000164344,69,1,1,638,2793
ENSG00000164346,52,1,1,260,1311
ENSG00000164347,71,1,1,779,3159
ENSG00000164362,63,1,1,1132,8091
ENSG00000164363,64,1,1,628,3894
ENSG00000164366,71,1,1,260,1275
ENSG00000164379,30,1,1,403,1899
ENSG00000164393,57,1,1,708,4854
ENSG00000164400,65,1,1,144,627
ENSG00000164402,65,1,1,483,5085
ENSG00000164403,62,1,1,852,4416
ENSG00000164404,63,1,1,454,1830
ENSG00000164405,64,1,1,82,411
ENSG00000164406,67,1,1,77,555
ENSG00000164414,64,1,1,337,1437
ENSG00000164418,70,1,1,908,3816
ENSG00000164430,67,1,1,522,3738
ENSG00000164434,66,1,1,166,1326
ENSG00000164438,56,1,1,291,1659
ENSG00000164440,71,1,1,684,4302
ENSG00000164442,56,1,1,275,993
ENSG00000164451,70,1,1,171,1113
ENSG00000164458,66,1,1,435,1728
ENSG00000164463,69,1,1,639,2631
ENSG00000164465,67,1,1,539,5190
ENSG00000164466,68,1,1,322,1569
ENSG00000164483,71,1,1,544,2502
ENSG00000164484,68,1,1,491,1548
ENSG00000164485,70,1,1,263,1629
ENSG00000164488,62,1,1,774,5712
ENSG00000164494,71,1,1,399,3207
ENSG00000164500,65,1,1,438,1977
ENSG00000164506,71,1,1,1151,4782
ENSG00000164508,51,1,1,131,651
ENSG00000164509,67,1,1,764,3663
ENSG00000164512,70,1,1,614,3111
ENSG00000164530,68,1,1,463,2946
ENSG00000164532,72,1,1,447,1896
ENSG00000164535,70,1,1,672,3396
ENSG00000164542,69,1,1,520,2889
ENSG00000164548,65,1,1,282,1386
ENSG00000164574,71,1,1,603,3894
ENSG00000164576,67,1,1,183,1809
ENSG00000164587,57,1,1,151,915
ENSG00000164588,69,1,1,890,4221
ENSG00000164591,67,1,1,251,1647
ENSG00000164597,70,1,1,860,4344
ENSG00000164600,64,1,1,337,1068
ENSG00000164603,71,1,1,405,1944
ENSG00000164604,66,1,1,370,1368
ENSG00000164609,63,1,1,586,2313
ENSG00000164610,54,1,1,221,1266
ENSG00000164615,69,1,1,296,1236
ENSG00000164619,69,1,1,685,2769
ENSG00000164620,70,1,1,303,1197
ENSG00000164626,70,1,1,499,1761
ENSG00000164627,69,1,1,814,4065
ENSG00000164631,55,1,1,697,2994
ENSG00000164638,60,1,1,530,3567
ENSG00000164645,46,1,1,253,795
ENSG00000164649,71,1,1,454,2505
ENSG00000164651,48,1,1,508,2025
ENSG00000164654,68,1,1,875,3081
ENSG00000164659,65,1,1,1029,4266
ENSG00000164663,70,1,1,688,2796
ENSG00000164674,70,1,1,610,2262
ENSG00000164675,71,1,1,791,3846
ENSG00000164683,70,1,1,308,1869
ENSG00000164684,70,1,1,412,3093
ENSG00000164687,49,1,1,135,1071
ENSG00000164690,56,1,1,462,2310
ENSG00000164692,71,1,1,1366,8721
ENSG00000164694,68,1,1,1894,11631
ENSG00000164695,72,1,1,233,894
ENSG00000164707,70,1,1,626,3444
ENSG00000164708,64,1,1,253,999
ENSG00000164713,55,1,1,125,1407
ENSG00000164715,69,1,1,1503,6909
ENSG00000164733,70,1,1,339,1434
ENSG00000164736,55,1,1,414,1527
ENSG00000164741,67,1,1,1528,6201
ENSG00000164742,65,1,1,1119,5310
ENSG00000164743,27,1,1,319,1947
ENSG00000164744,70,1,1,357,2187
ENSG00000164746,68,1,1,295,3318
ENSG00000164749,70,1,1,445,1701
ENSG00000164751,62,1,1,305,1098
ENSG00000164754,70,1,1,631,2139
ENSG00000164756,61,1,1,369,1302
ENSG00000164758,67,1,1,178,1038
ENSG00000164761,72,1,1,401,1596
ENSG00000164764,66,1,1,264,1896
ENSG00000164776,68,1,1,419,2409
ENSG00000164778,55,1,1,333,1560
ENSG00000164794,70,1,1,500,1617
ENSG00000164796,68,1,1,3707,14652
ENSG00000164808,63,1,1,915,5451
ENSG00000164815,71,1,1,435,2085
ENSG00000164818,69,1,1,855,5106
ENSG00000164823,65,1,1,549,2037
ENSG00000164825,47,1,1,68,255
